count,city,state
9,Hazlet Township,NJ
9,Hershey,NE
9,Milford,NE
9,Waco,NE
9,Berthold,ND
9,Tioga,ND
9,Manning,ND
9,Stantonsburg,NC
9,Ellenboro,NC
9,Randleman,NC
9,Wallace,NC
9,Oak City,NC
9,Grifton,NC
9,Rougemont,NC
9,Wingate,NC
9,Avon,NC
9,Delco,NC
9,Fremont,NC
9,Shannon,NC
9,Mount Pleasant,NC
9,Pleasant Garden,NC
9,Sunburst,MT
9,Floweree,MT
9,Judith Gap,MT
9,Malta,MT
9,Holly Springs,MS
9,Mc Lain,MS
9,Lucedale,MS
9,Hannibal,MO
9,Raymore,MO
9,Cuba,MO
9,Reads Landing,MN
9,Bruno,MN
9,Frontenac,MN
9,Spring Grove,MN
9,Hanska,MN
9,Burtrum,MN
9,Pennock,MN
9,Big Rapids,MI
9,Middleville,MI
9,Houghton Lake,MI
9,Goodells,MI
9,Sawyer,MI
9,Williamsburg,MI
9,Grayling,MI
9,Ithaca,MI
9,Shepherd,MI
9,Bellevue,MI
9,Coldwater,MI
9,Temperance,MI
9,Kennebunkport,ME
9,Hampden,ME
9,Snow Hill,MD
9,Cheverly,MD
9,Pylesville,MD
9,Spencerville,MD
9,Delmar,MD
9,Earleville,MD
9,Glenwood,MD
9,Prince Frederick,MD
9,Massey,MD
9,Marion Station,MD
9,Bridgewater,MA
9,Berlin,MA
9,Pembroke,MA
9,Newburyport,MA
9,Attleboro Falls,MA
9,Palmer,MA
9,Lowell,MA
9,Thibodaux,LA
9,Belcher,LA
9,Lewisburg,KY
9,Warsaw,KY
9,Owensboro,KY
9,Midway,KY
9,East Bernstadt,KY
9,Hawesville,KY
9,Hebron,KY
9,Derby,KS
9,Jetmore,KS
9,New Carlisle,IN
9,Mitchell,IN
9,Lakeville,IN
9,Boonville,IN
9,Waldron,IN
9,Bremen,IN
9,Elwood,IN
9,Spencerville,IN
9,Brookville,IN
9,Grabill,IN
9,Park City,IL
9,Worden,IL
9,Pocahontas,IL
9,Riggins,ID
9,Irwin,ID
9,Richfield,ID
9,Hamer,ID
9,Delmar,IA
9,Creston,IA
9,Williamsburg,IA
9,Anamosa,IA
9,Spirit Lake,IA
9,Floyd,IA
9,Mondamin,IA
9,Nevada,IA
9,Manly,IA
9,Ainsworth,IA
9,Decatur,IA
9,Manchester,IA
9,Mount Vernon,IA
9,Granger,IA
9,Talmo,GA
9,Sycamore,GA
9,Williamson,GA
9,Lenox,GA
9,Eastman,GA
9,Statesboro,GA
9,Butler,GA
9,Rincon,GA
9,Powder Springs,GA
9,Cusseta,GA
9,Oxford,GA
9,Eastpoint,FL
9,Crystal Beach,FL
9,Port Saint Joe,FL
9,Indiantown,FL
9,Ponte Vedra,FL
9,Selbyville,DE
9,Hartly,DE
9,Woodbury,CT
9,Willimantic,CT
9,Broad Brook,CT
9,Lakeville,CT
9,Merino,CO
9,Aguilar,CO
9,Hot Sulphur Springs,CO
9,Piedmont,CA
9,San Geronimo,CA
9,Clio,CA
9,Wilseyville,CA
9,Irwindale,CA
9,Likely,CA
9,Kearny,AZ
9,Snowflake,AZ
9,Jerome,AZ
9,Shirley,AR
9,Proctor,AR
9,Judsonia,AR
9,Belleville,AR
9,Bearden,AR
9,Eureka Springs,AR
9,Fouke,AR
9,Garfield,AR
9,Marked Tree,AR
9,Arab,AL
9,Axis,AL
9,Dutton,AL
9,Foley,AL
9,Elrod,AL
9,Albertville,AL
9,Elba,AL
9,Collinsville,AL
9,Trafford,AL
9,Brookwood,AL
9,Citronelle,AL
8,Sundance,WY
8,Rock River,WY
8,Sinclair,WY
8,Alum Creek,WV
8,Daniels,WV
8,Mount Lookout,WV
8,Lewisburg,WV
8,Lodi,WI
8,Darien,WI
8,Poynette,WI
8,Onalaska,WI
8,Evansville,WI
8,Rockford,WA
8,Elbe,WA
8,Moses Lake,WA
8,Clinton,WA
8,Fair Haven,VT
8,Fairfax,VT
8,Chester,VT
8,Bennington,VT
8,South Burlington,VT
8,White River Junction,VT
8,Waterbury,VT
8,Grundy,VA
8,Mc Dowell,VA
8,Patrick Springs,VA
8,Randolph,VA
8,Franktown,VA
8,Lignum,VA
8,North Prince George,VA
8,Brookneal,VA
8,Hanover,VA
8,Dewitt,VA
8,Big Island,VA
8,Callaway,VA
8,Manquin,VA
8,Altamont,UT
8,Plymouth,UT
8,La Verkin,UT
8,Greenville,UT
8,Fredericksburg,TX
8,Milford,TX
8,Graford,TX
8,Caddo Mills,TX
8,Gainesville,TX
8,Kaufman,TX
8,Electra,TX
8,Flag Pond,TN
8,Lake City,TN
8,Watertown,TN
8,Maynardville,TN
8,Benton,TN
8,Bristol,TN
8,Culleoka,TN
8,Hohenwald,TN
8,Jonesborough,TN
8,Livingston,SC
8,Pinopolis,SC
8,Greeley,PA
8,Archbald,PA
8,Kingston,PA
8,Polk,PA
8,Houston,PA
8,Leeper,PA
8,Mahanoy City,PA
8,Oil City,PA
8,Loysville,PA
8,McKeesport,PA
8,Norwood,PA
8,Mc Kean,PA
8,Mercersburg,PA
8,Harford,PA
8,Palm,PA
8,Cambridge Springs,PA
8,Bulger,PA
8,Wattsburg,PA
8,Robertsdale,PA
8,Sigel,PA
8,Hesston,PA
8,Woodward,PA
8,Oley,PA
8,Plush,OR
8,Jamieson,OR
8,Frenchglen,OR
8,North Jackson,OH
8,Madison,OH
8,North Royalton,OH
8,Burton,OH
8,Napoleon,OH
8,Stow,OH
8,Eaton,OH
8,Marysville,OH
8,Cedarville,OH
8,West Alexandria,OH
8,Pataskala,OH
8,Dalton,OH
8,Marion,OH
8,New Albany,OH
8,Brunswick,OH
8,Richfield Springs,NY
8,East Setauket,NY
8,Tillson,NY
8,Millerton,NY
8,Lynbrook,NY
8,Port Washington,NY
8,Holley,NY
8,Porter Corners,NY
8,Hadley,NY
8,Glens Falls,NY
8,Indian Lake,NY
8,Valley Falls,NY
8,South Colton,NY
8,Potsdam,NY
8,Williamstown,NY
8,Stanfordville,NY
8,Lacona,NY
8,Ozone Park,NY
8,Cleveland,NY
8,Cropseyville,NY
8,Hastings On Hudson,NY
8,Haverstraw,NY
8,Clarksville,NY
8,Westhampton Beach,NY
8,Arcade,NY
8,Jamestown,NY
8,Miller Place,NY
8,Ilion,NY
8,Sun Valley,NV
8,Wagon Mound,NM
8,Hobbs,NM
8,Galloway,NJ
8,Point Pleasant Beach,NJ
8,Manchester,NJ
8,South River,NJ
8,Sparta,NJ
8,Cape May,NJ
8,Glendora,NJ
8,Highland Park,NJ
8,Plymouth,NH
8,Franconia,NH
8,Doniphan,NE
8,Brady,NE
8,Hebron,NE
8,Oakland,NE
8,Giltner,NE
8,Kenmare,ND
8,Wilton,ND
8,Sanborn,ND
8,Hettinger,ND
8,Wheatland,ND
8,Hankinson,ND
8,Dudley,NC
8,Newland,NC
8,Boone,NC
8,Vale,NC
8,Point Harbor,NC
8,Warsaw,NC
8,Morven,NC
8,Clarkton,NC
8,New London,NC
8,Lake Toxaway,NC
8,Roaring River,NC
8,East Bend,NC
8,Pink Hill,NC
8,Peachland,NC
8,Moyock,NC
8,Martinsdale,MT
8,Ravalli,MT
8,Harrison,MT
8,Otter,MT
8,Brockton,MT
8,Oxford,MS
8,Richton,MS
8,Summit,MS
8,Perryville,MO
8,Barnhart,MO
8,Newburg,MO
8,Rock Port,MO
8,Salol,MN
8,Rose Creek,MN
8,Avoca,MN
8,Squaw Lake,MN
8,Ogema,MN
8,Williams,MN
8,Lismore,MN
8,Morgan,MN
8,Holloway,MN
8,Lake George,MN
8,Bertha,MN
8,Beaver Creek,MN
8,Adams,MN
8,Lowry,MN
8,South Lyon,MI
8,Brooklyn,MI
8,Whitehall,MI
8,Saranac,MI
8,Oscoda,MI
8,Standish,MI
8,Manistee,MI
8,Alanson,MI
8,Shelbyville,MI
8,Cement City,MI
8,Hopkins,MI
8,Riga,MI
8,Imlay City,MI
8,Reed City,MI
8,Sabattus,ME
8,Fairfield,ME
8,Island Falls,ME
8,Lewiston,ME
8,Farmingdale,ME
8,Poolesville,MD
8,Crisfield,MD
8,Ashton,MD
8,Warwick,MD
8,Hebron,MD
8,Tuscarora,MD
8,Brunswick,MD
8,Highland,MD
8,Somerset,MA
8,South Dennis,MA
8,Lancaster,MA
8,Pineville,LA
8,Rodessa,LA
8,Rayville,LA
8,Luling,LA
8,Belle Chasse,LA
8,Shelbyville,KY
8,Corbin,KY
8,Sanders,KY
8,Fort Thomas,KY
8,Lawrence,KS
8,Girard,KS
8,Junction City,KS
8,Westville,IN
8,Granger,IN
8,Ridgeville,IN
8,Hazleton,IN
8,Rosedale,IN
8,Kentland,IN
8,Dyer,IN
8,Gosport,IN
8,Connersville,IN
8,Kendallville,IN
8,Guilford,IN
8,Arcadia,IN
8,Logansport,IN
8,Warren,IN
8,Norridge,IL
8,Oakbrook Terrace,IL
8,Ashton,IL
8,Mount Vernon,IL
8,Fairview Heights,IL
8,River Forest,IL
8,Benton,IL
8,Burbank,IL
8,Frankfort,IL
8,Garden Prairie,IL
8,Highland,IL
8,Malta,IL
8,Mascoutah,IL
8,Kooskia,ID
8,Spirit Lake,ID
8,Tensed,ID
8,Arco,ID
8,Shoshone,ID
8,Rowley,IA
8,Centerville,IA
8,Sheffield,IA
8,Lytton,IA
8,Long Grove,IA
8,Spencer,IA
8,Steamboat Rock,IA
8,Blairsburg,IA
8,Dows,IA
8,Warrenton,GA
8,Union Point,GA
8,Guyton,GA
8,Appling,GA
8,Sanibel,FL
8,Hampton,FL
8,Rotonda West,FL
8,Dagsboro,DE
8,Suitland,DC
8,Canterbury,CT
8,Prospect,CT
8,Bloomfield,CT
8,Cornwall Bridge,CT
8,Toponas,CO
8,Florissant,CO
8,La Jara,CO
8,Rangely,CO
8,Wolcott,CO
8,Rollinsville,CO
8,Byers,CO
8,Black Hawk,CO
8,Fruita,CO
8,Blanca,CO
8,Otis,CO
8,Flagler,CO
8,Watkins,CO
8,Rumsey,CA
8,Graton,CA
8,Big Bar,CA
8,Beverly Hills,CA
8,Springville-Johnsondale,CA
8,Callahan,CA
8,North El Dorado,CA
8,Wishon,CA
8,White Hills,AZ
8,Overgaard,AZ
8,Colorado City,AZ
8,England,AR
8,Strong,AR
8,Stuttgart,AR
8,Nashville,AR
8,Lockesburg,AR
8,Hardy,AR
8,Guntersville,AL
8,Danville,AL
8,Grady,AL
8,Camden,AL
8,Epes,AL
7,Greybull,WY
7,Shoshoni,WY
7,Hedgesville,WV
7,Hager City,WI
7,Chippewa Falls,WI
7,Watertown,WI
7,Hixton,WI
7,Montello,WI
7,Baraboo,WI
7,Windsor,WI
7,Prescott,WI
7,Menomonee Falls,WI
7,Menomonie,WI
7,Shawano,WI
7,Mequon,WI
7,Deerfield,WI
7,Grapeview,WA
7,Underwood,WA
7,Richland,WA
7,Yelm,WA
7,Toppenish,WA
7,Des Moines,WA
7,Chimacum,WA
7,Randle,WA
7,Custer,WA
7,Fall City,WA
7,Cathlamet,WA
7,Salkum,WA
7,Carnation,WA
7,Sunnyside,WA
7,Spangle,WA
7,Sprague,WA
7,Springfield,VT
7,North Hartland,VT
7,Brattleboro,VT
7,Montpelier,VT
7,Gasburg,VA
7,Big Stone Gap,VA
7,Skipwith,VA
7,Rochelle,VA
7,Ringgold,VA
7,Norton,VA
7,Schuyler,VA
7,Castlewood,VA
7,Coeburn,VA
7,Deltaville,VA
7,Jonesville,VA
7,Montvale,VA
7,Topping,VA
7,New Canton,VA
7,Hallwood,VA
7,Hague,VA
7,Spring Grove,VA
7,Smithfield,UT
7,Springdale,UT
7,Cameron,TX
7,The Colony,TX
7,Keller,TX
7,Port Bolivar,TX
7,Amarillo,TX
7,Flint,TX
7,Richmond,TX
7,Lancaster,TN
7,Dyersburg,TN
7,Charlotte,TN
7,Sevierville,TN
7,Lookout Mountain,TN
7,Hallam,PA
7,Lackawaxen,PA
7,Tionesta,PA
7,Milan,PA
7,Northampton,PA
7,Broad Top,PA
7,Driftwood,PA
7,Blairs Mills,PA
7,Temple,PA
7,Holmes,PA
7,Sheffield,PA
7,Landisburg,PA
7,Linfield,PA
7,Laurys Station,PA
7,Susquehanna,PA
7,Flinton,PA
7,Rices Landing,PA
7,Mount Pocono,PA
7,Brownsville,PA
7,Sinnamahoning,PA
7,Mount Holly Springs,PA
7,Keizer,OR
7,Powers,OR
7,Okemah,OK
7,Moore,OK
7,Purcell,OK
7,Seminole,OK
7,Guthrie,OK
7,Holland,OH
7,Wilmington,OH
7,Granville,OH
7,Wauseon,OH
7,Piqua,OH
7,Bowling Green,OH
7,Vienna,OH
7,Marshallville,OH
7,Bluffton,OH
7,Tipp City,OH
7,Waterville,OH
7,Canal Winchester,OH
7,Fairborn,OH
7,Kent,OH
7,Gallipolis,OH
7,Fonda,NY
7,Ava,NY
7,Ticonderoga,NY
7,Saranac Lake,NY
7,Long Lake,NY
7,Johnsburg,NY
7,East Aurora,NY
7,Amawalk,NY
7,Wassaic,NY
7,Sylvan Beach,NY
7,Freehold,NY
7,Cornwall,NY
7,Northport,NY
7,Clayville,NY
7,Eastport,NY
7,Interlaken,NY
7,Dalton,NY
7,Alexandria Bay,NY
7,Sidney,NY
7,Burnt Hills,NY
7,Shoreham,NY
7,Tupper Lake,NY
7,Saint Albans,NY
7,Milton,NY
7,Alexander,NY
7,Roscoe,NY
7,Broadalbin,NY
7,Las Vegas,NV
7,Luning,NV
7,Hiko,NV
7,Tonopah,NV
7,Derry,NM
7,Rio Rancho,NM
7,San Jon,NM
7,San Ysidro,NM
7,Thoreau,NM
7,Lemitar,NM
7,Santo Domingo Pueblo,NM
7,Ho Ho Kus,NJ
7,Glen Rock,NJ
7,Florence,NJ
7,South Hackensack,NJ
7,Jobstown,NJ
7,Roselle Park,NJ
7,East Hanover,NJ
7,Brielle,NJ
7,Washington,NJ
7,Kendall Park,NJ
7,Audubon,NJ
7,Cliffwood,NJ
7,High Bridge,NJ
7,Maplewood,NJ
7,Chesterfield,NJ
7,Springfield,NH
7,Milton,NH
7,Lincoln,NH
7,Nebraska City,NE
7,Buffalo,ND
7,Gwinner,ND
7,Huff,ND
7,Enderlin,ND
7,Linton,ND
7,Tower City,ND
7,Aberdeen,NC
7,Sunbury,NC
7,Bethel,NC
7,Walstonburg,NC
7,Rich Square,NC
7,Calabash,NC
7,Terrell,NC
7,Lumber Bridge,NC
7,Winnabow,NC
7,Pikeville,NC
7,Linville,NC
7,Wadesboro,NC
7,Newport,NC
7,Holly Ridge,NC
7,Chocowinity,NC
7,Rockwell,NC
7,Ellerbe,NC
7,Robersonville,NC
7,Wisdom,MT
7,Winnett,MT
7,Lonepine,MT
7,Neihart,MT
7,Fairfield,MT
7,Winston,MT
7,Winona,MS
7,Starkville,MS
7,Morton,MS
7,Collins,MS
7,Carthage,MS
7,Tillatoba,MS
7,Kiln,MS
7,Enterprise,MS
7,Auxvasse,MO
7,Gibbon,MN
7,Maple Plain,MN
7,Wood Lake,MN
7,Wabasso,MN
7,Dalbo,MN
7,Kilkenny,MN
7,Eagle Bend,MN
7,Walnut Grove,MN
7,Pemberton,MN
7,Farwell,MN
7,Loman,MN
7,Goodridge,MN
7,Bluffton,MN
7,Rockford,MN
7,Addison,MI
7,Rives Junction,MI
7,Capac,MI
7,Otsego,MI
7,Boyne Falls,MI
7,Orleans,MI
7,Pittsfield,ME
7,Etna,ME
7,Auburn,ME
7,Bath,ME
7,Gardiner,ME
7,Dunkirk,MD
7,Maugansville,MD
7,Myersville,MD
7,Nanjemoy,MD
7,Rhodesdale,MD
7,Solomons,MD
7,Willards,MD
7,Brighton,MA
7,Salisbury,MA
7,Sterling,MA
7,Rockland,MA
7,Georgetown,MA
7,Buzzards Bay,MA
7,Truro,MA
7,Weymouth,MA
7,Merrimac,MA
7,Webster,MA
7,Ayer,MA
7,Northborough,MA
7,Opelousas,LA
7,Saint James,LA
7,Plaquemine,LA
7,Robert,LA
7,Benton,KY
7,Georgetown,KY
7,Eudora,KS
7,Salina,KS
7,Fremont,IN
7,Evanston,IN
7,Jamestown,IN
7,Waveland,IN
7,Middlebury,IN
7,Columbia City,IN
7,East Chicago,IN
7,North Manchester,IN
7,Argos,IN
7,Francesville,IN
7,Fountain City,IN
7,Dillsboro,IN
7,Wabash,IN
7,Carlisle,IN
7,Economy,IN
7,Milton,IN
7,Schererville,IN
7,Monroeville,IN
7,Geneva,IL
7,Harwood Heights,IL
7,Wheeling,IL
7,Dupo,IL
7,Oak Forest,IL
7,Matteson,IL
7,Monee,IL
7,Peotone,IL
7,Swan Valley,ID
7,Banks,ID
7,Bruneau,ID
7,Sagle,ID
7,Midvale,ID
7,Mapleton,IA
7,Albia,IA
7,Thornton,IA
7,Atkins,IA
7,Blue Grass,IA
7,Sloan,IA
7,Forest City,IA
7,Fayette,IA
7,Havelock,IA
7,West Union,IA
7,Burlington,IA
7,Maquoketa,IA
7,Stockton,IA
7,Sylvester,GA
7,Lincolnton,GA
7,Gay,GA
7,Quitman,GA
7,East Dublin,GA
7,Zebulon,GA
7,Sylvania,GA
7,Woodbury,GA
7,Thomasville,GA
7,Milner,GA
7,Fort Benning,GA
7,Millen,GA
7,Hawkinsville,GA
7,Baconton,GA
7,Jenkinsburg,GA
7,Hampton,GA
7,Montrose,GA
7,Tamarac,FL
7,Lantana,FL
7,Oakland,FL
7,Patrick AFB,FL
7,Fort Meade,FL
7,Yeehaw Junction,FL
7,Jensen Beach,FL
7,Port Penn,DE
7,Ellendale,DE
7,Canaan,CT
7,Sherman,CT
7,Unionville,CT
7,Del Norte,CO
7,Fleming,CO
7,Julesburg,CO
7,Keenesburg,CO
7,Highlands Ranch,CO
7,Trowbridge,CA
7,Cuyama,CA
7,Bell Canyon,CA
7,Valley Ford,CA
7,San Jacinto,CA
7,Banning,CA
7,Standish,CA
7,Hillsborough,CA
7,Playa del Rey,CA
7,Morenci,AZ
7,Guadalupe,AZ
7,San Tan Valley,AZ
7,Ajo,AZ
7,Royal,AR
7,Dermott,AR
7,Sherwood,AR
7,Mountain Home,AR
7,Okolona,AR
7,Leola,AR
7,Berryville,AR
7,Valley Head,AL
7,Quinton,AL
7,Notasulga,AL
7,Centreville,AL
7,Stanton,AL
7,Elmore,AL
7,Hartford,AL
7,Buhl,AL
6,Glenrock,WY
6,Capon Bridge,WV
6,Sumerco,WV
6,Wallback,WV
6,Crawley,WV
6,White Sulphur Springs,WV
6,Williamson,WV
6,Arlington,WI
6,Sheboygan Falls,WI
6,Black River Falls,WI
6,Knapp,WI
6,De Pere,WI
6,Osseo,WI
6,Eleva,WI
6,Big Bend,WI
6,Sharon,WI
6,Waterford,WI
6,Connell,WA
6,Concrete,WA
6,Othello,WA
6,Clayton,WA
6,Leavenworth,WA
6,Newman Lake,WA
6,Amboy,WA
6,Loon Lake,WA
6,Colbert,WA
6,Olalla,WA
6,Ethel,WA
6,Rosalia,WA
6,Brush Prairie,WA
6,Maple Falls,WA
6,Rutland,VT
6,Saint Albans,VT
6,Putney,VT
6,Dahlgren,VA
6,Natural Bridge Station,VA
6,Warm Springs,VA
6,Dryden,VA
6,North,VA
6,Java,VA
6,Pennington Gap,VA
6,Vernon Hill,VA
6,Caret,VA
6,Rapidan,VA
6,Barhamsville,VA
6,Goochland,VA
6,Glendale,UT
6,Nocona,TX
6,Elmendorf,TX
6,Hamilton,TX
6,Aubrey,TX
6,Port Lavaca,TX
6,San Juan,TX
6,Waco,TX
6,Santa Fe,TX
6,Van Horn,TX
6,Campbellton,TX
6,Dale,TX
6,Belton,TX
6,Eastland,TX
6,Lake Jackson,TX
6,Dover,TN
6,Oak Ridge,TN
6,Tazewell,TN
6,Etowah,TN
6,Estill Springs,TN
6,Tracy City,TN
6,Huntsville,TN
6,Bean Station,TN
6,Afton,TN
6,Denmark,TN
6,Spring City,TN
6,Castalian Springs,TN
6,Hartsville,TN
6,Westville,SC
6,Slater,SC
6,Luray,SC
6,North Providence,RI
6,Oaks,PA
6,Drumore,PA
6,Ardara,PA
6,Meshoppen,PA
6,Mertztown,PA
6,Benezett,PA
6,West Springfield,PA
6,Armagh,PA
6,Hawk Run,PA
6,Munson,PA
6,Monessen,PA
6,Adamsburg,PA
6,Stoneboro,PA
6,Genesee,PA
6,Ulster,PA
6,Bird in Hand,PA
6,Glenshaw,PA
6,Aldan,PA
6,Lawton,PA
6,Greensboro,PA
6,Clymer,PA
6,Cocolamus,PA
6,Fayette City,PA
6,Taylor,PA
6,Jones,OK
6,Owasso,OK
6,Catoosa,OK
6,Ryan,OK
6,Berkey,OH
6,Centerville,OH
6,Lorain,OH
6,Mantua,OH
6,Grand Rapids,OH
6,Columbus Grove,OH
6,Medway,OH
6,Huntsburg,OH
6,Radnor,OH
6,Milford,OH
6,Hubbard,OH
6,Ohio City,OH
6,Wellington,OH
6,Oxford,OH
6,Elizaville,NY
6,North Java,NY
6,Redwood,NY
6,Lake Luzerne,NY
6,Mastic,NY
6,Congers,NY
6,Tannersville,NY
6,North Bangor,NY
6,Irondequoit,NY
6,Westerlo,NY
6,Poland,NY
6,Alder Creek,NY
6,Waverly,NY
6,Verbank,NY
6,Bellport,NY
6,Oceanside,NY
6,Childwold,NY
6,Wilson,NY
6,Center Moriches,NY
6,Leicester,NY
6,East Quogue,NY
6,Melrose,NY
6,Allegany,NY
6,Andes,NY
6,Pearl River,NY
6,Champlain,NY
6,Olean,NY
6,Apalachin,NY
6,Glendale,NY
6,Chenango Forks,NY
6,Windham,NY
6,Pavilion,NY
6,Woodgate,NY
6,Hampton,NY
6,Barton,NY
6,Alplaus,NY
6,Kerhonkson,NY
6,Huguenot,NY
6,Virginia City,NV
6,Nixon,NV
6,Pioche,NV
6,Jackpot,NV
6,Cuba,NM
6,Rincon,NM
6,Loving,NM
6,Bay Head,NJ
6,South Orange,NJ
6,Willingboro,NJ
6,Ocean City,NJ
6,Lafayette,NJ
6,Vernon,NJ
6,Cornish,NH
6,Durham,NH
6,Whitefield,NH
6,Boys Town,NE
6,Overton,NE
6,Grand Island,NE
6,Wood River,NE
6,Fort Calhoun,NE
6,Schuyler,NE
6,Milnor,ND
6,Pingree,ND
6,Steele,ND
6,Hazelton,ND
6,Currie,NC
6,Scotland Neck,NC
6,Union Grove,NC
6,West Jefferson,NC
6,Barco,NC
6,Robbins,NC
6,Cove City,NC
6,Aulander,NC
6,Richfield,NC
6,Moravian Falls,NC
6,Hubert,NC
6,Timberlake,NC
6,Andrews,NC
6,Goldston,NC
6,Cullowhee,NC
6,Mount Ulla,NC
6,Lewiston Woodville,NC
6,Banner Elk,NC
6,Warrensville,NC
6,Pelham,NC
6,Snow Camp,NC
6,Gaston,NC
6,Hollister,NC
6,Stedman,NC
6,Merry Hill,NC
6,Linden,NC
6,Pfafftown,NC
6,Lilesville,NC
6,Nakina,NC
6,Fallon,MT
6,Buffalo,MT
6,Greenough,MT
6,Culbertson,MT
6,Bearcreek,MT
6,Hickory,MS
6,Waveland,MS
6,Grenada,MS
6,Walnut,MS
6,Sardis,MS
6,Chunky,MS
6,Fulton,MS
6,Purvis,MS
6,Bourbon,MO
6,Beaufort,MO
6,Union,MO
6,Ponsford,MN
6,Lucan,MN
6,Clements,MN
6,Luverne,MN
6,Appleton,MN
6,Hadley,MN
6,Dunnell,MN
6,Emily,MN
6,Homer,MI
6,Bangor,MI
6,Cheboygan,MI
6,Alma,MI
6,West Branch,MI
6,Allegan,MI
6,Fraser,MI
6,Marysville,MI
6,Utica,MI
6,Jones,MI
6,Shelby Township,MI
6,Sanford,MI
6,Kent City,MI
6,Orono,ME
6,Howland,ME
6,Litchfield,ME
6,Plymouth,ME
6,Newark,MD
6,Lonaconing,MD
6,Worton,MD
6,North Dartmouth,MA
6,Norwood,MA
6,East Sandwich,MA
6,Harwich,MA
6,Winthrop,MA
6,Swansea,MA
6,Bedford,MA
6,Gloucester,MA
6,Sutton,MA
6,Lena,LA
6,Geismar,LA
6,Bourg,LA
6,Frankfort,KY
6,Bellevue,KY
6,Alexandria,KY
6,Olive Hill,KY
6,Brooks,KY
6,Independence,KY
6,Fort Scott,KS
6,Manhattan,KS
6,Fredonia,KS
6,Spring Hill,KS
6,Delphi,IN
6,Fort Branch,IN
6,Wakarusa,IN
6,Newburgh,IN
6,Flora,IN
6,Larwill,IN
6,Rockville,IN
6,Williamsport,IN
6,Washington,IN
6,Kingman,IN
6,Portland,IN
6,Rosemont,IL
6,Rock Island,IL
6,Bloomington,IL
6,Machesney Park,IL
6,Round Lake Park,IL
6,Metropolis,IL
6,Ottawa,IL
6,Morton,IL
6,Summit Argo,IL
6,Sugar City,ID
6,Buhl,ID
6,Hayden,ID
6,Osburn,ID
6,Worley,ID
6,Mount Ayr,IA
6,Holland,IA
6,Norway,IA
6,Hartley,IA
6,Van Wert,IA
6,Moulton,IA
6,Whiting,IA
6,Hamburg,IA
6,Madrid,IA
6,Davis City,IA
6,New Hampton,IA
6,Indianola,IA
6,Hinton,IA
6,Pella,IA
6,Somers,IA
6,New Sharon,IA
6,Sperry,IA
6,Urbana,IA
6,Sanborn,IA
6,Epworth,IA
6,Ogden,IA
6,Grand Junction,IA
6,Batavia,IA
6,Talking Rock,GA
6,La Fayette,GA
6,Smithville,GA
6,Gordon,GA
6,Hiram,GA
6,Bainbridge,GA
6,Claxton,GA
6,Metter,GA
6,Concord,GA
6,Palm Springs,FL
6,Haverhill,FL
6,Belleair,FL
6,Temple Terrace,FL
6,Redington Beach,FL
6,North Palm Beach,FL
6,Brooker,FL
6,New Preston Marble Dale,CT
6,Quaker Hill,CT
6,Danielson,CT
6,Morris,CT
6,Roxbury,CT
6,Terryville,CT
6,Durham,CT
6,Moosup,CT
6,Hebron,CT
6,Holyoke,CO
6,Ordway,CO
6,Dolores,CO
6,Mead,CO
6,La Veta,CO
6,Genoa,CO
6,Colorado City,CO
6,Bellvue,CO
6,Playa Vista,CA
6,Imperial Beach,CA
6,Guinda,CA
6,Mcclellan,CA
6,Briones,CA
6,Downieville,CA
6,Moraga,CA
6,West Hills,CA
6,Mad River,CA
6,Anthem,AZ
6,Munds Park,AZ
6,Petrified Forest Natl Pk,AZ
6,Pima,AZ
6,Thatcher,AZ
6,Duncan,AZ
6,Hughes,AR
6,Jefferson,AR
6,Earle,AR
6,Gentry,AR
6,Dumas,AR
6,Bella Vista,AR
6,Biggers,AR
6,Thornton,AR
6,Perryville,AR
6,Harpersville,AL
6,Elberta,AL
6,Attalla,AL
6,Woodville,AL
6,Dadeville,AL
6,Daleville,AL
6,Coden,AL
6,Marion Junction,AL
6,Abbeville,AL
6,Ethelsville,AL
6,Seminole,AL
6,Plantersville,AL
6,Odenville,AL
6,Autaugaville,AL
6,Slocomb,AL
6,Munford,AL
5,Cody,WY
5,Jackson,WY
5,Southside,WV
5,Huttonsville,WV
5,Pennsboro,WV
5,Left Hand,WV
5,Spencer,WV
5,Glen Morgan,WV
5,Waverly,WV
5,Benwood,WV
5,Danville,WV
5,Hurley,WI
5,Beaver Dam,WI
5,Platteville,WI
5,Mukwonago,WI
5,Middleton,WI
5,Grafton,WI
5,Ladysmith,WI
5,Cudahy,WI
5,Racine,WI
5,Ashland,WI
5,Mauston,WI
5,Cambridge,WI
5,Columbus,WI
5,Kaukauna,WI
5,Belleville,WI
5,Lyndon Station,WI
5,Omro,WI
5,Altoona,WI
5,Union Grove,WI
5,Mill Creek,WA
5,Anatone,WA
5,Omak,WA
5,Baring,WA
5,Chattaroy,WA
5,Bethel,VT
5,Williston,VT
5,Windsor,VT
5,Zion Crossroads,VA
5,Pembroke,VA
5,Mouth Of Wilson,VA
5,Union Hall,VA
5,Haysi,VA
5,Montpelier,VA
5,Millboro,VA
5,Sperryville,VA
5,Kilmarnock,VA
5,North Tazewell,VA
5,Locust Hill,VA
5,Rosedale,VA
5,Fort Valley,VA
5,Onancock,VA
